-41.159101228559 -9.3711809885383    
-41.295025977345 -9.3594416342619    
-41.356570705543 -9.2855484213319    
-41.42563956586 -9.2715443380241    
-41.434416217014 -9.0507180945764    
-41.469722985131 -9.0436880445893    
-41.528722173958 -9.1567996743004    
-41.561339824178 -9.1335368489754    
-41.581972938105 -9.0307925073865    
-41.566745411679 -8.9044391234303    
-41.550921818994 -8.7926374640604    
-41.631189382674 -8.7835311645432    
-41.640763848383 -8.703074914549    
-41.669145081808 -8.7005985019685    
-41.727277042312 -8.7505723747209    
-41.750300939123 -8.851327023803    
-41.765658858839 -8.8872800822396    
-41.828496807485 -8.9002642772139    
-41.8717976442 -8.9935560602303    
-41.981984535033 -9.0352859152246    
-42.024656108289 -9.0541997758472    
-42.096869961263 -9.1337735779391    
-42.171567177637 -9.1438007318371    
-42.215283532793 -9.1335771290344    
-42.289573639694 -9.0576643960428    
-42.353124085222 -9.0511078221403    
-42.446375799342 -9.1036027787524    
-42.590671266464 -9.1767692234986    
-42.651013918375 -9.166803699447    
-42.683546657352 -9.1399443313495    
-42.67466610712 -9.0520747843656    
-42.680428095572 -8.9742835736946    
-42.721309147424 -8.9443242607212    
-42.787754467492 -8.948983727748    
-42.829344052316 -9.0050853144542    
-42.89052513885 -9.0746189511653    
-42.994530118345 -9.2166337342764    
-43.108552583122 -9.249931758194    
-43.119047437305 -9.2892087646611    
-43.123849655375 -9.3511604244171    
-43.29396292316 -9.408430801915    
-43.39285822628 -9.5066010976462    
-43.415276618796 -9.7060069936719    
-43.476420171621 -9.7839755681885    
-43.586695517454 -9.8417883213348    
-43.766021113045 -9.9418570686148    
-43.845624698178 -10.079179483503    
-43.961096215418 -10.194427442469    
-44.171222506926 -10.226441615264    
-44.251024577051 -10.247636239383    
-44.365352222358 -10.412152852502    
-44.442680362817 -10.523576125478    
-44.686249966516 -10.633274352475    
-44.763467570904 -10.693870058028    
-44.893629444757 -10.906838721241    
-45.015676209599 -10.991408106472    
-45.197468285042 -11.045738774518    
-45.500647639989 -11.090403140123    
-45.989665251261 -11.17201512723    
-46.156805424502 -11.217278456288    
-46.30289776563 -11.305315938162    
-46.4451867203 -11.418216946119    
-46.586174841806 -11.517872725962    
-46.771255454946 -11.689574064452    
-46.910152453354 -11.900846415456    
-47.010305644738 -12.11188248305    
-47.014971824202 -12.283552345846    
-46.987041096918 -12.468144624104    
-46.952129095119 -12.582625974038    
-46.933846318117 -12.637344078106    
-46.860598527866 -12.652864419287    
-46.852723841712 -12.696054365546    
-46.871138089092 -12.77133072145    
-46.892191601242 -12.875004694702    
-46.834447750315 -12.940684197758    
-46.803975964967 -13.000138386179    
-46.820856074793 -13.127103517814    
-46.833479627495 -13.222354616446    
-46.973252988526 -13.451838325915    
-46.971428261546 -13.515220711484    
-46.937382642832 -13.572964942947    
-46.906753513434 -13.629089497145    
-46.934059872306 -13.684717914334    
-46.972943852247 -13.75228459228    
-46.987222496374 -13.899523219395    
-47.019483163295 -13.960333953744    
-47.114784807947 -14.02583776149    
-47.237945367883 -14.075206526158    
-47.291305101166 -14.061238191347    
-47.365864577835 -14.022565134968    
-47.406666142444 -14.028379638529    
-47.390817554706 -14.386303344828    
-47.405630621033 -14.569166118992    
-47.450296873935 -14.725965996111    
-47.546921588959 -14.971243974858    
-47.587451189491 -15.146649766235    
-47.554453365746 -15.258278883797    
-47.453615806807 -15.339662313926    
-47.415859206164 -15.385664808268    
-47.385589841023 -15.508991950294    
-47.379150138687 -15.683277584497    
-47.369491240905 -15.84744206026    
-47.30064495817 -16.019985360848    
-47.154136159563 -16.307492825723    
-47.018715036344 -16.598362664228    
-46.882019005598 -16.860361989244    
-46.781545723767 -17.076441531522    
-46.767561036008 -17.186615982364    
-46.766010679426 -17.325788124149    
-46.801878976128 -17.411051594595    
-46.88371947617 -17.518255167052    
-46.934267766788 -17.589043606069    
-46.922413284943 -17.652417338209    
-46.843490751116 -17.661107636421    
-46.789521582802 -17.658990666912    
-46.761915118622 -17.721692865635    
-46.761973965424 -17.788851366954    
-46.827054826466 -17.915744735587    
-46.93209654933 -18.04769052123    
-46.983698157697 -18.16579088199    
-47.063768371426 -18.308670256882    
-47.117485106951 -18.386596891264    
-47.099972862572 -18.486884257169    
-47.028078545029 -18.586572216114    
-46.980423938627 -18.624950390349    
-46.945225201331 -18.594841683309    
-46.916701643097 -18.506139309982    
-46.883554534261 -18.40550094276    
-46.837226773864 -18.354785486212    
-46.804025977543 -18.353382797277    
-46.756596749657 -18.388344393795    
-46.725622251615 -18.474412278473    
-46.749896783969 -18.638539533865    
-46.736441944679 -18.753975330189    
-46.654616318498 -18.926868295699    
-46.530055233968 -19.132962834485    
-46.455850857163 -19.196687375333    
-46.35634032287 -19.240633429535    
-46.292537301638 -19.333296949219    
-46.283652724187 -19.391673049535    
-46.293258158871 -19.464418914367    
-46.270972125407 -19.538940727083    
-46.166346349245 -19.602539985892    
-46.060214176315 -19.687790958023    
-46.034418299736 -19.758679047951    
-46.05286951274 -19.855420101736    
-46.114249087434 -19.890588287423    
-46.118909427542 -19.954713890703    
-46.140537073132 -20.056745191039    
-46.198435017049 -20.091775997994    
-46.339046467316 -20.1075970947    
-46.312052406383 -20.141526349603    
-46.247973597574 -20.173480470224    
-46.145603398693 -20.300916240053    
-46.103430514268 -20.374330481629    
-46.101634261506 -20.453311929792    
-45.992560681093 -20.568389114749    
-45.840075394399 -20.690928525911    
-45.646809034527 -20.85620213315    
-45.420310474181 -21.0056043037    
-45.277004400526 -21.109320154213    
-45.054808509906 -21.191034640358    
-44.783949305388 -21.228933016306    
-44.638108289097 -21.242824079875    
-44.504887674959 -21.210534446058    
-44.292368006611 -21.120974536674    
-44.063445788166 -20.993448346418    
-43.829885304314 -20.902292166725    
-43.62743072323 -20.824857642787    
-43.503874275684 -20.744542901629    
-43.477453972134 -20.656054472769    
-43.487010221317 -20.585090291944    
-43.609608926753 -20.483594957945    
-43.660611107118 -20.427089280773    
-43.746578477067 -20.377908169734    
-43.763833139681 -20.31906827254    
-43.74864080324 -20.243066047843    
-43.67223845665 -20.088067661621    
-43.614931729952 -19.9610741485    
-43.595648826746 -19.825016850265    
-43.605536689487 -19.65599512853    
-43.626455772423 -19.502694287446    
-43.617543687378 -19.344191892422    
-43.626863292128 -19.223460907912    
-43.679332098704 -19.092154974544    
-43.751844914783 -18.950414345256    
-43.894326924492 -18.741347755887    
-43.992498264958 -18.577631489692    
-44.039194028896 -18.465669958417    
-44.050829850427 -18.300167600554    
-44.026232864762 -18.097789032174    
-43.970604181892 -17.936954811127    
-43.875906403919 -17.808886350824    
-43.820274459247 -17.596880036563    
-43.728040212169 -17.407884235087    
-43.626599164143 -17.20035090572    
-43.515629811823 -16.979278054719    
-43.452028080342 -16.833688525727    
-43.4130674452 -16.658137826722    
-43.377636932832 -16.507646309031    
-43.34545361771 -16.306258571108    
-43.310744471552 -16.142799381094    
-43.294680237417 -16.067766802901    
-43.322306479466 -15.960367000112    
-43.331939663679 -15.861944998183    
-43.302888805839 -15.743472589405    
-43.223221197751 -15.630765414153    
-43.130185981134 -15.538852401225    
-43.041348767377 -15.491606568072    
-42.956723873043 -15.405106382127    
-42.882405245452 -15.26493400709    
-42.840440201363 -15.160968780047    
-42.772132846424 -15.06394766302    
-42.710741540762 -14.995219423559    
-42.625781832493 -14.917132668437    
-42.543293865817 -14.799853274492    
-42.439898714232 -14.602972432404    
-42.368312931725 -14.506071556596    
-42.241819449581 -14.43429225619    
-42.128703357968 -14.397519169011    
-41.890594752777 -14.349383293162    
-41.730181308688 -14.35243837917    
-41.507792462813 -14.37972686398    
-41.354591381341 -14.452865674032    
-41.205602963752 -14.486926332476    
-41.078903977699 -14.546510053065    
-40.880916024795 -14.658728776359    
-40.758261317009 -14.705147239735    
-40.646193395449 -14.794347883186    
-40.501703862428 -14.897656778334    
-40.425736244428 -14.985557829862    
-40.37144967448 -15.105640647989    
-40.292937687516 -15.155872751036    
-40.220859031433 -15.277944152974    
-40.055450639791 -15.390504006018    
-39.795709248901 -15.481735828331    
-39.64729820055 -15.528283420549    
-39.459550136422 -15.584839891103    
-39.320783852682 -15.617090678123    
-39.228094649577 -15.680066167634    
-39.091251054615 -15.76723870019    
-38.941183947715 -15.862945446985    
