>90 10.0000
 -61.5122  -1.5240
 -61.3388  -1.6373
 -61.0952  -1.7455
 -60.8470  -1.8442
 -60.6441  -1.9443
 -60.4140  -2.0231
 -60.0677  -2.0705
 -59.6779  -2.0397
 -59.4262  -1.9980
 -59.1368  -1.8995
 -58.9238  -1.7508
 -58.6751  -1.5959
 -58.4416  -1.5011
 -58.2293  -1.4537
 -58.0455  -1.4135
 -57.9388  -1.3679
 -57.8207  -1.2610
 -57.7571  -1.1568
 -57.6766  -1.1138
 -57.5650  -1.1154
 -57.4784  -1.1100
 -57.3703  -1.1257
 -57.3087  -1.1087
 -57.2234  -1.0610
 -57.1356  -1.0603
 -57.0691  -1.0810
 -56.9886  -1.0344
 -56.9118  -0.9737
 -56.8596  -0.9839
 -56.8084  -1.0189
 -56.6825  -1.0391
 -56.5971  -1.0349
 -56.5140  -1.0602
 -56.3942  -1.0664
 -56.3017  -1.0751
 -56.1889  -1.1095
 -56.1235  -1.1479
 -56.0713  -1.1640
 -56.0062  -1.1422
 -55.9458  -1.1382
 -55.8877  -1.1307
 -55.8108  -1.1029
 -55.7018  -1.0879
 -55.6141  -1.0919
 -55.5216  -1.1112
 -55.4374  -1.1222
 -55.3318  -1.1685
 -55.2831  -1.2105
 -55.2438  -1.2668
 -55.1939  -1.2982
 -55.1430  -1.3001
 -55.0719  -1.2995
 -55.0031  -1.3272
 -54.9497  -1.3692
 -54.8751  -1.3698
 -54.7792  -1.3642
 -54.6870  -1.3198
 -54.5769  -1.3330
 -54.4786  -1.3416
 -54.4004  -1.3822
 -54.3388  -1.3910
 -54.2939  -1.3624
 -54.2444  -1.2853
 -54.1914  -1.2294
 -54.1346  -1.2101
 -54.0650  -1.1587
 -53.9881  -1.1298
 -53.9032  -1.0512
 -53.8028  -0.9984
 -53.6799  -0.9549
 -53.6184  -0.9248
 -53.5511  -0.8818
 -53.4790  -0.8634
 -53.4270  -0.8547
 -53.3739  -0.8059
 -53.3018  -0.7746
 -53.2252  -0.6996
 -53.1497  -0.6446
 -53.0706  -0.5885
 -52.9690  -0.5569
 -52.8603  -0.5169
 -52.7587  -0.4830
 -52.6842  -0.4705
 -52.5991  -0.4626
 -52.4952  -0.4309
 -52.4185  -0.3854
 -52.2933  -0.3229
 -52.1658  -0.2898
 -52.0417  -0.2662
 -51.9212  -0.2461
 -51.7416  -0.2785
 -51.6566  -0.2493
 -51.5930  -0.1685
 -51.5283  -0.0500
 -51.4730   0.0685
 -51.4108   0.2224
 -51.3509   0.3597
 -51.3323   0.4743
 -51.3243   0.5710
 -51.3246   0.6512
 -51.2977   0.7540
 -51.2376   0.8183
 -51.1292   0.9208
 -51.0987   1.0048
 -51.0660   1.1231
 -51.0286   1.2602
 -51.0158   1.3216
 -50.9771   1.4270
 -50.8711   1.5283
 -50.8193   1.5972
 -50.7784   1.7332
 -50.7552   1.8631
 -50.7426   1.9882
 -50.6969   2.0747
>90 -2.3654
 -50.0291  -3.5377
 -50.1268  -3.4432
 -50.1762  -3.3552
 -50.2609  -3.2524
 -50.3457  -3.2084
 -50.4717  -3.2227
 -50.6143  -3.2077
 -50.7698  -3.2034
 -50.8959  -3.1776
 -50.9996  -3.1315
 -51.0833  -3.0816
 -51.2048  -3.0333
 -51.2920  -2.9634
 -51.3663  -2.9312
 -51.4642  -2.9262
 -51.5420  -2.9754
 -51.5739  -3.0229
 -51.6482  -3.1120
 -51.7036  -3.1680
 -51.7755  -3.2277
 -51.8711  -3.2569
 -51.9595  -3.2766
 -52.0574  -3.3165
 -52.1789  -3.3648
 -52.2710  -3.4294
 -52.3323  -3.5090
 -52.4066  -3.5451
 -52.4562  -3.5739
 -52.4739  -3.5894
 -52.5376  -3.6418
 -52.6025  -3.6778
 -52.6614  -3.6984
 -52.7169  -3.7072
 -52.7830  -3.7220
 -52.8562  -3.7451
 -52.9152  -3.7586
 -52.9706  -3.8063
 -53.0237  -3.8586
 -53.1122  -3.9043
 -53.1878  -3.9179
 -53.2870  -3.9306
 -53.3779  -3.9409
 -53.4499  -3.9356
 -53.5916  -3.9581
 -53.6825  -3.9436
 -53.7593  -3.9596
 -53.8136  -4.0179
 -53.8773  -4.0786
 -53.9871  -4.1350
 -54.1111  -4.1408
 -54.2470  -4.1537
 -54.3486  -4.1688
 -54.4573  -4.1992
 -54.5542  -4.2130
 -54.6700  -4.2210
 -54.7515  -4.2371
 -54.8709  -4.2723
 -54.9761  -4.2613
 -55.0494  -4.2395
 -55.1535  -4.2428
 -55.1535  -4.2428
 -55.2599  -4.2460
 -55.3770  -4.2411
 -55.4527  -4.2205
 -55.5011  -4.2385
 -55.5496  -4.2778
 -55.6465  -4.3305
 -55.7730  -4.3574
 -55.8700  -4.3724
 -55.9172  -4.4234
 -56.0059  -4.4595
 -56.1183  -4.4604
 -56.2059  -4.4693
 -56.3324  -4.5151
 -56.4247  -4.5465
 -56.5465  -4.5769
 -56.6517  -4.6449
 -56.7688  -4.6894
 -56.8670  -4.7160
 -56.9664  -4.7427
 -57.0528  -4.7693
 -57.0812  -4.7919
 -57.1379  -4.8312
 -57.2575  -4.8451
 -57.3250  -4.8538
 -57.3735  -4.8801
 -57.4315  -4.8829
 -57.4919  -4.9128
 -57.5273  -4.9625
 -57.5745  -5.0301
 -57.5921  -5.0927
 -57.6300  -5.1330
 -57.7129  -5.1372
 -57.7567  -5.1304
 -57.7934  -5.1247
 -57.8325  -5.1368
 -57.8953  -5.1502
 -57.9557  -5.1365
 -57.9925  -5.0919
 -58.0234  -5.0603
 -58.0803  -5.0607
 -58.1442  -5.1060
 -58.2092  -5.1677
 -58.2837  -5.2107
 -58.3607  -5.2430
 -58.4756  -5.2756
 -58.5241  -5.3137
 -58.5618  -5.3823
 -58.6376  -5.4347
 -58.7358  -5.4872
 -58.8294  -5.5114
 -58.9087  -5.5496
 -58.9786  -5.5772
 -59.0626  -5.6319
 -59.1444  -5.6513
 -59.2202  -5.6671
 -59.3209  -5.6902
 -59.4122  -5.7108
 -59.5047  -5.7055
 -59.5571  -5.6469
 -59.5704  -5.5515
 -59.5990  -5.4998
 -59.6405  -5.5095
 -59.6771  -5.5875
 -59.7326  -5.6586
 -59.7881  -5.7343
 -59.8045  -5.8276
 -59.8302  -5.9468
 -59.8715  -6.0508
 -59.9282  -6.1242
 -60.0075  -6.2048
 -60.0677  -6.3066
 -60.0722  -6.4139
 -60.1230  -6.4696
 -60.1895  -6.4546
 -60.2027  -6.3981
 -60.2443  -6.3654
 -60.3000  -6.3681
 -60.3248  -6.4283
 -60.3376  -6.5168
 -60.3432  -6.6277
 -60.3513  -6.7114
 -60.3522  -6.8234
 -60.3936  -6.9168
 -60.4716  -7.0339
 -60.5603  -7.1205
 -60.6266  -7.2022
 -60.7011  -7.2910
 -60.7603  -7.3197
 -60.8350  -7.3378
 -60.9287  -7.3642
 -61.0152  -7.3977
 -61.0827  -7.4370
 -61.1597  -7.4893
 -61.2296  -7.5533
 -61.2888  -7.6031
 -61.3528  -7.6412
 -61.4477  -7.6712
 -61.5509  -7.6717
 -61.6708  -7.6629
 -61.7608  -7.7258
 -61.8307  -7.7934
 -61.9386  -7.8623
 -62.0085  -7.8921
 -62.1463  -7.8869
 -62.2211  -7.8696
 -62.2865  -7.8499
 -62.4230  -7.8505
 -62.5548  -7.8830
 -62.6807  -7.8836
 -62.8220  -7.8889
 -62.9324  -7.9048
 -63.0393  -7.9229
 -63.1426  -7.9623
 -63.2469  -8.0288
 -63.3371  -8.0834
 -63.4319  -8.1746
 -63.5350  -8.2611
 -63.6346  -8.3275
 -63.7450  -8.3928
 -63.8351  -8.4439
 -63.9480  -8.4596
 -64.0360  -8.4624
 -64.1454  -8.4380
 -64.2215  -8.4619
 -64.3021  -8.5235
 -64.3399  -8.5944
 -64.3871  -8.7030
 -64.4998  -8.7836
 -64.5865  -8.8252
 -64.6958  -8.8398
 -64.8351  -8.8238
 -64.9446  -8.7817
 -65.0235  -8.7019
 -65.0798  -8.5948
 -65.1419  -8.5172
 -65.2018  -8.4161
 -65.2807  -8.3457
 -65.3439  -8.3011
 -65.4334  -8.2495
 -65.5313  -8.1803
 -65.6351  -8.1489
 -65.7575  -8.1988
 -65.8978  -8.2546
 -66.0000  -8.2927
 -66.1294  -8.3874
 -66.2325  -8.4985
 -66.2325  -8.5008
 -66.3406  -8.5766
 -66.3406  -8.5766
 -66.4283  -8.6652
 -66.4900  -8.7314
 -66.6075  -8.8202
 -66.7048  -8.9112
 -66.8069  -8.9952
 -66.8734  -9.0531
 -66.9243  -9.1275
 -66.9371  -9.1876
 -66.9190  -9.2453
 -66.9081  -9.2877
 -66.9102  -9.3655
 -66.8921  -9.4056
 -66.8921  -9.4056
 -66.8443  -9.4455
 -66.7572  -9.4865
 -66.6749  -9.5181
 -66.5486  -9.5283
 -66.3985  -9.5550
 -66.2710  -9.5971
 -66.1506  -9.6462
 -66.0420  -9.7119
 -65.9906  -9.7883
 -65.9474  -9.8872
 -65.9370 -10.0200
 -65.9330 -10.1770
 -65.8830 -10.2360
 -65.8140 -10.3030
 -65.7630 -10.4070
 -65.7440 -10.4850
 -65.6980 -10.5180
 -65.6750 -10.6010
 -65.6410 -10.7390
 -65.6270 -10.8310
 -65.6140 -10.9430
 -65.5550 -11.0440
 -65.5050 -11.1770
 -65.4700 -11.3270
 -65.4360 -11.4980
 -65.4170 -11.7050
 -65.4050 -11.8590
 -65.3800 -11.9440
 -65.3270 -12.0230
 -65.3170 -12.1130
 -65.2720 -12.1930
 -65.1980 -12.2960
 -65.1600 -12.3560
 -65.0940 -12.3770
 -65.0360 -12.3900
 -64.9990 -12.4110
 -64.8810 -12.4890
 -64.7460 -12.5730
 -64.5610 -12.6250
 -64.4430 -12.6190
 -64.3780 -12.5670
 -64.3260 -12.5560
 -64.2680 -12.5510
 -64.1950 -12.4790
 -64.1220 -12.4380
 -64.0190 -12.4340
 -63.8650 -12.4500
 -63.7980 -12.5150
 -63.7740 -12.5770
 -63.7660 -12.6290
 -63.7740 -12.6870
 -63.6790 -12.8290
