-35.93617 -8.429541 1 AGBR
-36.01030 -8.176670 2 CAUB
-38.67090 -5.490000 3 CS6B
-38.75400 -3.773000 4 FOR1
-38.27079 -6.321630 5 PFBR
-38.39217 -4.581284 6 OCBR
-40.37166 -3.745140 7 SBBR
-35.74407 -6.781440 8 SLBR
