-48.546879 -10.671066 RET1
-49.534225 -11.698267 RET2
-49.206516 -11.868500 RET3
-48.711660 -12.184988 RET4
-50.098630 -12.972853 RET8
-49.718949 -13.289795 RET9
-46.449529 -10.516156 MATE
-47.308188 -10.629358 PATO
-48.289344 -09.769817 LJDO
-47.680067 -11.710583 NTVD
-47.828942 -10.634433 MOCA
-46.641940 -10.182380 SFTO
-47.588730 -08.861680 SAMA
